Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date,CTR,Conv_Rate,Spend,ROAS,Non_Conversions
NY-CMP-1120,Influencer,Premium Shoppers,26,YouTube,80082,10026,2337,1352,913952,80.25,7.42,English,17.13,Tier 2 City Customers,2024-11-17,0.125196673409755,0.1348493915818871,108498.0,8.423676012461058,8674
NY-CMP-1121,Email,Working Women,11,"Instagram, Facebook",18334,2001,1096,868,402752,165.01,1.81,Bengali,21.63,Premium Shoppers,2025-01-09,0.10914148576415403,0.4337831084457771,143228.68,2.81195079086116,1133
NY-CMP-1122,Influencer,Working Women,21,Facebook,74764,8071,3586,1901,885866,155.84,1.99,Hindi,18.13,Premium Shoppers,2025-01-24,0.10795302552030389,0.2355346301573535,296251.84,2.990246406570842,6170
NY-CMP-1123,Social Media,Tier 2 City Customers,29,"Instagram, Email",74129,2626,1462,1163,623368,141.12,2.8,Hindi,7.08,Premium Shoppers,2025-04-02,0.03542473256080616,0.4428789032749429,164122.56,3.798185941043084,1463
NY-CMP-1124,Influencer,Tier 2 City Customers,29,Facebook,27923,2989,1452,817,625822,359.28,1.13,Hindi,18.83,Working Women,2025-05-19,0.10704437202306342,0.2733355637336902,293531.75999999995,2.1320418615007797,2172
NY-CMP-1125,Paid Ads,College Students,28,"Instagram, Facebook, Email",19354,637,246,74,33522,1025.97,-0.56,English,4.94,Premium Shoppers,2024-12-15,0.032913092900692366,0.11616954474097331,75921.78,0.44153337816895233,563
NY-CMP-1126,Social Media,Tier 2 City Customers,8,"Instagram, Google",25188,1025,472,187,118558,480.96,0.32,Bengali,6.69,Tier 2 City Customers,2024-11-26,0.040693981260917896,0.1824390243902439,89939.51999999999,1.3181969394544246,838
NY-CMP-1127,Influencer,Premium Shoppers,18,WhatsApp,29617,2372,865,538,368530,168.8,3.06,Tamil,12.75,College Students,2025-01-20,0.08008913799507039,0.22681281618887014,90814.40000000001,4.058056872037914,1834
NY-CMP-1128,SEO,Premium Shoppers,27,"Email, Instagram",25041,3511,991,379,223231,598.76,-0.02,Hindi,19.49,Working Women,2024-12-04,0.1402100555089653,0.10794645400170891,226930.04,0.9836996459349322,3132
NY-CMP-1129,Social Media,Working Women,11,"Email, Google",78990,2360,1125,732,453840,347.66,0.78,Hindi,5.34,Youth,2025-05-21,0.02987719964552475,0.3101694915254237,254487.12000000002,1.7833515503652992,1628
NY-CMP-1130,Email,Youth,30,Facebook,88461,2327,999,358,100956,410.1,-0.31,Hindi,4.16,Youth,2025-05-01,0.026305377510993544,0.15384615384615385,146815.80000000002,0.6876371616678858,1969
NY-CMP-1131,SEO,Tier 2 City Customers,16,Email,16853,656,378,287,80073,1039.27,-0.73,Tamil,7.84,Premium Shoppers,2025-06-04,0.03892482050673471,0.4375,298270.49,0.26845766740115656,369
NY-CMP-1132,SEO,Working Women,20,"WhatsApp, Google",83484,6219,2837,1554,536130,69.08,3.99,Tamil,12.71,Youth,2025-04-29,0.07449331608451919,0.24987940183309212,107350.31999999999,4.994209612044007,4665
NY-CMP-1133,Paid Ads,Premium Shoppers,18,Facebook,79948,1641,630,499,279440,465.08,0.2,Tamil,3.46,Working Women,2024-11-24,0.02052584179716816,0.30408287629494213,232074.91999999998,1.2040939193257074,1142
NY-CMP-1134,SEO,College Students,10,"Email, Facebook",83836,9077,3824,1553,851044,106.54,4.14,Tamil,17.24,Premium Shoppers,2025-06-10,0.10827090987165418,0.17109177040872536,165456.62,5.143608034541018,7524
NY-CMP-1135,Paid Ads,Youth,6,"WhatsApp, Google",82314,11125,4379,1588,1056020,82.69,7.04,Bengali,20.76,Tier 2 City Customers,2024-12-17,0.13515319386738586,0.14274157303370785,131311.72,8.04208489539243,9537
NY-CMP-1136,Email,Youth,13,"Instagram, YouTube, Google",15809,2154,449,305,195200,491.68,0.3,Bengali,18.39,Youth,2024-12-17,0.13625150230881145,0.14159702878365832,149962.4,1.3016596160104132,1849
NY-CMP-1137,Influencer,Working Women,21,"Instagram, Facebook",23866,1157,471,295,98530,542.93,-0.38,Tamil,8.06,Premium Shoppers,2025-01-22,0.04847900779351379,0.2549697493517718,160164.34999999998,0.6151805941834123,862
NY-CMP-1138,SEO,Premium Shoppers,19,"WhatsApp, Google",73044,3187,1759,569,385782,184.41,2.68,English,7.55,Tier 2 City Customers,2024-08-01,0.04363123596736214,0.17853780985252587,104929.29,3.676590206604848,2618
NY-CMP-1139,Social Media,Tier 2 City Customers,23,Facebook,26385,2511,940,434,199640,653.94,-0.3,Hindi,14.72,Premium Shoppers,2025-02-24,0.09516770892552587,0.1728395061728395,283809.96,0.7034284490931889,2077
NY-CMP-1140,Email,Premium Shoppers,5,"Email, YouTube, Facebook",68710,8506,4996,3472,2249856,38.16,15.98,Tamil,24.7,Tier 2 City Customers,2025-05-30,0.12379566293115994,0.408182459440395,132491.52,16.9811320754717,5034
NY-CMP-1141,Email,Premium Shoppers,17,"Google, WhatsApp",66210,5609,2776,1529,518331,101.69,2.33,Tamil,14.97,College Students,2025-05-30,0.08471529980365504,0.2725976109823498,155484.01,3.3336611269544694,4080
NY-CMP-1142,SEO,College Students,10,"WhatsApp, Google, Email",29278,3293,1504,1073,716764,254.52,1.62,English,20.05,College Students,2025-04-07,0.11247352961267847,0.3258426966292135,273099.96,2.6245481691026242,2220
NY-CMP-1143,Email,Premium Shoppers,30,"WhatsApp, Instagram, YouTube",35430,4351,1006,682,403062,165.63,2.57,Bengali,17.04,Youth,2025-04-12,0.12280553203499858,0.1567455757297173,112959.66,3.5681941677232385,3669
NY-CMP-1144,SEO,College Students,14,Facebook,13214,530,213,156,118872,1568.28,-0.51,Hindi,6.8,College Students,2024-09-03,0.04010897532919631,0.2943396226415094,244651.68,0.4858826230009947,374
NY-CMP-1145,Influencer,Youth,20,Instagram,54685,5423,2255,1052,724828,279.17,1.47,Hindi,15.96,Youth,2025-01-12,0.0991679619639755,0.19398856721371935,293686.84,2.468030232474836,4371
NY-CMP-1146,Paid Ads,Premium Shoppers,15,Facebook,40445,2689,1201,814,351648,75.35,4.73,Hindi,11.63,College Students,2024-11-19,0.066485350475955,0.3027147638527334,61334.899999999994,5.7332448573324495,1875
NY-CMP-1147,Influencer,Premium Shoppers,18,"Email, Google",45821,2552,965,733,433936,245.74,1.41,Bengali,9.28,Premium Shoppers,2024-12-06,0.055694987014687586,0.2872257053291536,180127.42,2.4090502156751037,1819
NY-CMP-1148,Influencer,Youth,9,Instagram,51791,2432,1287,638,304326,421.13,0.13,English,8.41,Premium Shoppers,2025-05-01,0.04695796566971095,0.2623355263157895,268680.94,1.1326668724621851,1794
NY-CMP-1149,Influencer,Tier 2 City Customers,20,"Facebook, Email, YouTube",82365,9920,2972,2086,1410136,43.11,14.68,Hindi,18.18,College Students,2025-02-17,0.12043950707217872,0.21028225806451614,89927.45999999999,15.680816515889585,7834
NY-CMP-1150,SEO,Premium Shoppers,7,"Email, YouTube, Facebook",68867,5342,2966,1331,806586,174.47,2.47,Tamil,14.0,Working Women,2024-07-27,0.0775698084714014,0.24915761886933732,232219.57,3.4733765117212125,4011
NY-CMP-1151,Influencer,College Students,13,Email,28582,2086,630,411,286467,590.9,0.18,English,10.94,Premium Shoppers,2025-03-30,0.0729829962913722,0.19702780441035475,242859.9,1.1795566085632088,1675
NY-CMP-1152,Social Media,Tier 2 City Customers,5,"Facebook, Instagram, WhatsApp",51059,4666,1088,708,489228,175.27,2.94,English,12.66,Tier 2 City Customers,2024-12-11,0.09138447678176227,0.15173596228032576,124091.16,3.9424887316711357,3958
NY-CMP-1153,Email,College Students,24,Google,45295,1953,473,282,126618,1037.53,-0.57,English,5.98,Youth,2024-12-19,0.04311734186996357,0.1443932411674347,292583.46,0.4327585708365059,1671
NY-CMP-1154,Email,Premium Shoppers,18,Email,17721,1182,499,348,244644,562.61,0.25,Bengali,11.45,College Students,2025-01-14,0.06670052480108346,0.29441624365482233,195788.28,1.2495334245747498,834
NY-CMP-1155,Social Media,Working Women,19,Email,69264,4578,2686,1713,426537,68.25,2.65,Tamil,12.96,Premium Shoppers,2024-10-17,0.0660949410949411,0.37418086500655307,116912.25,3.6483516483516483,2865
NY-CMP-1156,Influencer,Youth,20,WhatsApp,59293,3248,1030,375,159375,543.29,-0.22,Tamil,7.85,Youth,2025-03-11,0.05477881031487697,0.11545566502463055,203733.75,0.7822709786670102,2873
NY-CMP-1157,Social Media,Working Women,21,"Email, Instagram",95024,4526,2403,1110,698190,208.42,2.02,Hindi,8.46,Premium Shoppers,2025-03-18,0.04763007240276141,0.24524966858152894,231346.19999999998,3.0179445350734095,3416
NY-CMP-1158,Social Media,Premium Shoppers,9,Instagram,90608,4315,1453,798,454860,278.28,1.05,Bengali,7.25,College Students,2025-04-11,0.04762272647006887,0.18493626882966396,222067.43999999997,2.0482966796032773,3517
NY-CMP-1159,Influencer,Youth,23,"YouTube, Email, WhatsApp",82580,4262,1550,640,503040,111.02,6.08,Hindi,7.81,College Students,2025-02-28,0.051610559457495764,0.15016424213984045,71052.8,7.079805440461178,3622
NY-CMP-1160,Paid Ads,Tier 2 City Customers,30,"YouTube, Instagram, Email",63757,7705,2853,2135,1505175,121.85,4.79,Bengali,19.91,Working Women,2024-07-30,0.12084947535172609,0.27709279688513955,260149.75,5.785802215839147,5570
NY-CMP-1161,Social Media,Working Women,30,"Email, Facebook, Instagram",11624,517,212,107,24182,602.61,-0.62,Tamil,7.19,College Students,2025-04-15,0.0444769442532691,0.20696324951644102,64479.270000000004,0.3750352632714359,410
NY-CMP-1162,Influencer,College Students,14,"Instagram, YouTube",80088,8372,4336,1362,659208,164.45,1.94,Hindi,17.57,Working Women,2024-12-08,0.1045350114873639,0.1626851409460105,223980.9,2.9431438127090304,7010
NY-CMP-1163,Email,Tier 2 City Customers,22,Google,19512,1861,467,154,69454,749.47,-0.4,Tamil,12.72,Working Women,2025-06-06,0.09537720377203772,0.08275120902740463,115418.38,0.601758576060416,1707
NY-CMP-1164,SEO,Youth,17,Email,88983,3681,1549,1150,326600,259.94,0.09,Hindi,7.17,Working Women,2025-03-31,0.04136745220997269,0.3124151045911437,298931.0,1.0925598214972685,2531
NY-CMP-1165,Social Media,College Students,7,"Facebook, Google, WhatsApp",17111,1661,476,293,221801,926.14,-0.18,Tamil,14.2,Working Women,2024-07-17,0.09707205890947344,0.17639975918121614,271359.02,0.8173710238192929,1368
NY-CMP-1166,SEO,College Students,24,"Email, YouTube, Facebook",34872,2630,1328,742,389550,288.64,0.82,English,13.48,College Students,2025-04-21,0.07541867400779996,0.28212927756653994,214170.87999999998,1.8188747228381377,1888
NY-CMP-1167,Paid Ads,Tier 2 City Customers,10,Email,25223,1517,427,205,151495,1092.03,-0.32,Bengali,8.52,Premium Shoppers,2025-03-19,0.060143519803354084,0.13513513513513514,223866.15,0.6767213354944461,1312
NY-CMP-1168,Social Media,College Students,24,"Instagram, Google",48451,4172,1639,744,575856,194.41,2.98,English,13.53,Tier 2 City Customers,2024-08-23,0.08610761387793854,0.17833173537871524,144641.04,3.981276683298184,3428
NY-CMP-1169,Influencer,College Students,8,WhatsApp,65218,3095,1207,605,203280,157.55,1.13,Tamil,7.52,Youth,2025-03-30,0.04745622374191174,0.19547657512116318,95317.75,2.1326562995874325,2490
NY-CMP-1170,SEO,Youth,14,"Instagram, YouTube, WhatsApp",67143,6270,1563,996,367524,172.55,1.14,English,13.15,Premium Shoppers,2025-04-13,0.09338278003663822,0.15885167464114833,171859.80000000002,2.1385105766444505,5274
NY-CMP-1171,Paid Ads,College Students,15,"Email, YouTube, Google",52106,6537,3340,2149,530803,87.02,1.84,Bengali,23.08,Tier 2 City Customers,2025-06-14,0.1254558016351284,0.32874407220437507,187005.97999999998,2.8384279475982535,4388
NY-CMP-1172,SEO,Premium Shoppers,16,"Google, WhatsApp, YouTube",47178,5999,1619,787,208555,108.26,1.45,English,17.82,Working Women,2024-09-05,0.12715672559243715,0.13118853142190365,85200.62000000001,2.447810825789765,5212
NY-CMP-1173,Social Media,College Students,20,"WhatsApp, Instagram",36818,4147,1962,821,605077,285.43,1.58,English,18.82,Premium Shoppers,2024-10-30,0.11263512412406974,0.1979744393537497,234338.03,2.582069158813019,3326
NY-CMP-1174,Influencer,Tier 2 City Customers,29,"Email, Instagram, Facebook",43779,6115,2546,830,486380,147.54,2.97,Hindi,21.68,Premium Shoppers,2024-08-10,0.139678841453665,0.1357318070318888,122458.2,3.971804256472821,5285
NY-CMP-1175,Email,Premium Shoppers,24,"Google, Email",86278,8468,2627,894,313794,209.55,0.68,Bengali,13.9,Working Women,2025-01-06,0.09814784765525394,0.10557392536608408,187337.7,1.6750178954903363,7574
NY-CMP-1176,Social Media,Premium Shoppers,21,"YouTube, WhatsApp",76182,5221,1153,369,255717,457.74,0.51,Tamil,8.85,Youth,2025-05-27,0.0685332493239873,0.07067611568665007,168906.06,1.5139598898938262,4852
NY-CMP-1177,SEO,Working Women,6,"WhatsApp, Instagram, Email",19321,2135,842,668,315296,288.51,0.64,English,18.87,Tier 2 City Customers,2025-05-31,0.11050152683608509,0.31288056206088993,192724.68,1.6359918200408998,1467
NY-CMP-1178,Social Media,Tier 2 City Customers,11,Instagram,84073,8987,2501,1391,299065,200.36,0.07,Tamil,15.32,Youth,2025-02-03,0.10689519822059401,0.15477912540336042,278700.76,1.0730684767418646,7596
NY-CMP-1179,Paid Ads,College Students,12,WhatsApp,65938,3288,787,503,308842,584.84,0.05,Bengali,6.94,Working Women,2024-11-14,0.04986502472019169,0.15298053527980535,294174.52,1.0498597907119895,2785
NY-CMP-1180,Email,Working Women,15,"Email, Instagram",74125,2515,789,398,280988,169.17,3.17,Hindi,4.99,Premium Shoppers,2025-03-05,0.033929173693086005,0.15825049701789265,67329.65999999999,4.173316781935332,2117
NY-CMP-1181,SEO,College Students,14,"YouTube, Facebook, WhatsApp",25506,1598,642,445,208260,621.85,-0.25,Hindi,10.53,Working Women,2024-08-11,0.06265192503724613,0.2784730913642053,276723.25,0.7525930690681032,1153
NY-CMP-1182,Email,Tier 2 City Customers,9,"Email, Facebook, WhatsApp",10381,1025,243,165,96690,1097.96,-0.47,Tamil,13.8,College Students,2025-04-07,0.09873807918312301,0.16097560975609757,181163.4,0.5337170753032897,860
NY-CMP-1183,Email,Premium Shoppers,6,WhatsApp,90785,7279,3900,2596,1056572,43.42,8.37,Hindi,15.17,Working Women,2024-12-31,0.08017844357548053,0.35664239593350733,112718.32,9.373560571165362,4683
NY-CMP-1184,Email,Youth,25,"Facebook, YouTube, Email",60728,6390,3134,1810,1134870,110.2,4.69,Tamil,18.66,Youth,2025-02-27,0.10522329073903307,0.28325508607198746,199462.0,5.689655172413793,4580
NY-CMP-1185,Social Media,Working Women,7,Instagram,16698,556,128,57,42123,3507.65,-0.79,Tamil,4.44,Premium Shoppers,2025-06-12,0.03329740088633369,0.10251798561151079,199936.05000000002,0.21068236568642823,499
NY-CMP-1186,Email,Premium Shoppers,20,"Email, YouTube",97242,14022,3371,2067,824733,26.59,14.0,Bengali,20.01,Premium Shoppers,2024-09-20,0.14419695193434937,0.1474112109542148,54961.53,15.005641218503197,11955
NY-CMP-1187,SEO,Premium Shoppers,24,"Email, Google",90982,3250,1622,1245,750735,142.18,3.24,English,6.72,Tier 2 City Customers,2025-02-03,0.03572135147611615,0.3830769230769231,177014.1,4.2411028274018845,2005
NY-CMP-1188,Paid Ads,Working Women,26,"Google, YouTube, Facebook",32842,4033,1838,1444,1121988,191.29,3.06,Tamil,22.27,Tier 2 City Customers,2024-11-29,0.1228000730771573,0.35804611951400944,276222.76,4.061895551257253,2589
NY-CMP-1189,Social Media,Youth,28,"Google, Email, YouTube",32021,3377,1323,474,179172,395.56,-0.04,Tamil,16.16,Premium Shoppers,2025-05-05,0.10546204053589832,0.140361267397098,187495.44,0.9556072403680858,2903
NY-CMP-1190,SEO,Youth,15,YouTube,36796,1581,774,302,89392,638.87,-0.54,English,7.22,College Students,2024-11-16,0.04296662680726166,0.19101834282099936,192938.74,0.46331804592483605,1279
NY-CMP-1191,Email,College Students,9,"Google, WhatsApp",12688,1029,579,357,234906,684.03,-0.04,Bengali,15.49,Tier 2 City Customers,2025-06-07,0.08110025220680958,0.3469387755102041,244198.71,0.9619461134745553,672
NY-CMP-1192,Social Media,Working Women,21,Email,84359,11028,3084,1901,1186224,40.64,14.35,Tamil,18.98,Youth,2025-05-17,0.13072701193707845,0.17237939789626405,77256.64,15.354330708661417,9127
NY-CMP-1193,Social Media,Working Women,9,"WhatsApp, YouTube, Facebook",52151,4951,1155,718,464546,255.1,1.54,Bengali,13.09,College Students,2025-04-18,0.09493585933155645,0.14502120783680064,183161.8,2.536260290082321,4233
NY-CMP-1194,Influencer,Premium Shoppers,7,"Email, Instagram",99006,13901,5326,2649,1491387,22.58,23.93,English,22.1,Premium Shoppers,2025-05-27,0.1404056319819001,0.1905618300841666,59814.42,24.933569530558017,11252
NY-CMP-1195,Influencer,College Students,9,Google,16548,1532,717,505,111100,231.54,-0.05,Tamil,16.64,Tier 2 City Customers,2025-02-22,0.09257916364515349,0.32963446475195823,116927.7,0.9501597996026605,1027
NY-CMP-1196,SEO,College Students,16,Facebook,82471,5797,3251,1940,1369640,101.63,5.95,English,13.32,Tier 2 City Customers,2025-05-30,0.07029137515005275,0.33465585647748836,197162.19999999998,6.946767686706682,3857
NY-CMP-1197,Social Media,Premium Shoppers,13,"Email, Google, WhatsApp",74621,4124,1052,353,110489,414.62,-0.25,English,7.41,Youth,2024-08-29,0.05526594390319079,0.08559650824442289,146360.86000000002,0.7549081086295885,3771
NY-CMP-1198,Paid Ads,Premium Shoppers,12,"Google, Instagram",60166,7720,3135,1375,723250,184.29,1.85,Tamil,20.33,Youth,2025-03-16,0.12831167104344646,0.17810880829015543,253398.75,2.854197189212654,6345
NY-CMP-1199,Influencer,Working Women,14,Instagram,23232,1381,498,269,101413,931.68,-0.6,Tamil,9.25,Working Women,2025-05-11,0.05944387052341598,0.1947863866763215,250621.91999999998,0.4046453718014769,1112
NY-CMP-1200,Influencer,Youth,14,"YouTube, Email",61590,3296,700,331,241299,606.17,0.2,English,7.03,Youth,2025-02-28,0.05351518103588245,0.1004247572815534,200642.27,1.2026329247570815,2965
NY-CMP-1201,SEO,Tier 2 City Customers,25,Instagram,45557,3992,1691,995,584065,291.77,1.01,Tamil,14.66,Tier 2 City Customers,2024-08-01,0.08762648989178391,0.249248496993988,290311.14999999997,2.0118586557905203,2997
NY-CMP-1202,Influencer,Youth,20,Google,75362,2209,1054,805,509565,355.08,0.78,Hindi,5.4,Working Women,2025-03-09,0.029311854780924074,0.3644182888184699,285839.39999999997,1.7826968570462995,1404
NY-CMP-1203,Paid Ads,Premium Shoppers,5,Instagram,18060,1179,300,113,23504,2337.42,-0.91,English,8.82,Working Women,2024-07-29,0.06528239202657807,0.09584393553859202,264128.46,0.08898700276373095,1066
NY-CMP-1204,SEO,College Students,26,"Instagram, Email",64756,8778,2316,1252,373096,85.43,2.49,Hindi,19.07,College Students,2024-08-24,0.13555500648588548,0.14262930052403736,106958.36000000002,3.4882359826758744,7526
NY-CMP-1205,Paid Ads,Premium Shoppers,7,"YouTube, Email, Instagram",80324,5248,2799,1801,506081,35.88,6.83,English,12.26,Premium Shoppers,2025-01-21,0.06533539166376176,0.3431783536585366,64619.880000000005,7.831661092530657,3447
NY-CMP-1206,SEO,Youth,25,WhatsApp,87064,3404,1029,342,144666,375.62,0.13,Hindi,5.48,Premium Shoppers,2025-04-14,0.03909767527336212,0.10047003525264395,128462.04000000001,1.126138118311059,3062
NY-CMP-1207,Social Media,College Students,27,Facebook,83040,4982,1900,1479,535398,130.18,1.78,Tamil,10.07,Youth,2024-10-31,0.05999518304431599,0.29686872741870735,192536.22,2.78076509448456,3503
NY-CMP-1208,Paid Ads,Working Women,30,"Instagram, WhatsApp, Google",43489,1996,1016,587,142641,379.31,-0.36,Bengali,8.28,Youth,2024-09-06,0.045896663524109545,0.2940881763527054,222654.97,0.6406369460335873,1409
NY-CMP-1209,Influencer,Tier 2 City Customers,14,"YouTube, WhatsApp, Instagram",63461,1321,748,494,186732,499.56,-0.24,Tamil,4.04,Working Women,2025-04-26,0.020815934195805297,0.37395912187736563,246782.64,0.7566658659620465,827
NY-CMP-1210,Paid Ads,Working Women,21,"Email, Facebook, Instagram",98384,13210,3339,1900,1003200,147.05,2.59,Bengali,18.75,Tier 2 City Customers,2025-02-24,0.13426979996747437,0.14383043149129449,279395.0,3.5906154369262158,11310
NY-CMP-1211,Paid Ads,College Students,13,Google,73082,2876,1648,1153,726390,142.95,3.41,Tamil,7.77,Youth,2024-09-09,0.039353055471935634,0.40090403337969405,164821.34999999998,4.407135362014691,1723
NY-CMP-1212,Social Media,Premium Shoppers,17,WhatsApp,17785,1035,373,284,59072,258.37,-0.19,Bengali,9.51,Tier 2 City Customers,2025-04-13,0.05819510823727861,0.2743961352657005,73377.08,0.8050470255834655,751
